,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
97,74,f,yes,yes,yes,no,yes,True,False,2349,in,11,True,42,56,24,60,83,99,20,53,22,90,12,89,49,57,9,11,57,47,32,91,37,34,6,75,89,3,50,16,4,82,29,56,21,0,51,93,66,45,22,14,99,41,45,17,90,78,50,53,46,28,91,51
98,85,m,yes,yes,yes,yes,yes,True,False,1063,in,48,True,77,43,94,88,8,9,60,26,52,59,57,0,49,32,40,21,74,90,2,30,25,25,100,99,16,85,62,1,72,67,31,48,18,81,81,99,93,70,84,28,76,19,24,64,24,61,86,68,18,12,12,9
99,91,f,yes,yes,no,yes,yes,True,False,1696,out,91,True,29,54,48,95,100,94,62,79,56,41,16,70,67,73,2,20,99,4,53,57,7,9,40,81,28,96,77,89,49,15,51,95,7,70,55,66,80,82,13,38,30,94,33,63,53,28,18,67,7,99,58,73
100,74,f,no,yes,yes,yes,yes,True,False,2394,in,21,True,8,57,17,86,49,59,25,94,87,97,57,93,99,54,50,73,2,28,46,22,21,49,3,44,60,0,31,25,18,5,88,68,3,56,43,2,63,87,22,87,60,16,6,65,82,2,86,7,81,10,45,81
101,80,m,yes,yes,yes,yes,yes,True,False,718,in,48,True,81,50,97,39,1,18,30,68,22,84,94,99,80,12,90,73,44,35,41,51,69,21,52,76,91,1,32,89,76,3,11,36,52,74,90,92,94,54,20,70,9,16,45,55,48,78,12,48,100,43,21,53
102,67,m,no,yes,yes,yes,yes,True,False,2622,in,25,True,26,37,74,0,62,54,83,42,60,14,85,83,30,87,97,67,33,40,9,79,80,85,42,32,92,69,40,86,65,22,73,81,72,75,6,79,64,75,64,50,9,44,32,20,58,27,13,9,61,17,57,65
103,89,m,yes,yes,yes,yes,yes,True,False,1918,in,34,True,74,4,72,82,89,90,74,48,50,93,41,87,68,60,73,70,59,79,11,36,37,0,48,93,37,36,2,97,50,32,100,7,2,79,51,27,83,8,94,0,51,100,15,27,14,82,81,8,93,15,88,51
104,96,f,yes,no,yes,yes,yes,True,False,324,in,5,True,15,75,13,85,85,12,60,87,27,10,97,28,18,24,95,7,27,54,9,43,79,73,54,48,14,33,33,23,48,7,33,97,18,57,3,81,30,2,92,0,36,81,76,91,54,69,92,37,36,92,43,8
105,64,f,yes,yes,yes,yes,yes,True,False,1338,in,34,True,38,20,34,35,6,35,53,92,79,81,71,48,34,53,72,99,99,72,4,87,26,78,87,89,46,59,50,92,0,51,39,86,54,51,89,85,32,68,66,88,0,100,2,70,82,84,18,30,9,15,66,11
106,61,f,yes,no,yes,yes,yes,True,False,546,out,80,True,2,30,16,31,37,26,89,44,17,83,63,16,17,45,3,73,14,78,78,61,28,42,67,29,50,100,2,30,67,86,81,48,88,37,20,22,77,42,54,77,9,9,53,87,34,84,42,72,74,26,19,100
107,85,f,yes,yes,yes,yes,no,True,False,1920,out,71,True,54,85,84,25,53,54,70,39,31,48,20,69,13,67,24,66,60,86,72,75,22,45,61,20,26,29,1,29,64,70,60,12,47,60,34,9,29,16,29,0,86,36,59,24,2,90,28,37,85,63,33,35
108,100,m,yes,no,yes,yes,yes,True,False,109,in,14,True,37,43,70,89,14,68,70,36,43,76,64,59,6,84,73,6,36,89,59,10,30,42,28,36,9,75,87,7,10,41,24,85,80,82,90,53,70,79,88,71,22,74,16,74,58,3,0,54,95,37,33,3
109,63,f,yes,yes,yes,no,yes,True,False,2318,out,82,True,29,26,29,12,1,32,6,41,1,89,33,44,65,6,61,87,41,72,40,52,57,30,60,77,19,1,80,24,15,29,77,89,78,57,17,49,5,76,78,6,25,83,28,53,92,29,14,0,100,19,8,72
110,74,f,yes,yes,yes,yes,no,True,False,2513,out,89,True,29,3,27,86,77,52,45,33,70,53,76,99,17,73,93,68,28,98,62,16,95,25,94,80,62,60,84,81,10,70,45,89,20,69,66,97,67,55,21,99,61,66,94,33,65,42,71,35,98,46,100,41
111,95,f,yes,yes,yes,yes,yes,True,False,1649,out,93,True,96,14,45,40,64,95,24,49,48,69,37,11,81,63,97,98,44,16,10,24,100,20,79,62,64,6,3,0,28,6,69,55,0,26,9,42,42,63,42,18,20,57,57,44,7,69,34,67,64,15,73,38
112,73,m,yes,yes,yes,no,yes,True,False,1322,out,57,True,16,41,83,13,84,68,12,86,17,27,25,94,60,42,100,20,62,15,24,29,36,88,11,30,21,28,80,29,89,56,40,15,20,57,8,2,28,60,87,28,97,30,24,97,47,33,19,39,3,7,44,18
113,77,f,no,yes,yes,yes,yes,True,False,2802,in,35,True,93,58,28,6,50,9,48,90,0,56,56,19,24,14,38,57,39,84,43,85,23,94,67,5,91,30,4,28,11,54,100,100,54,42,86,72,42,44,11,93,61,24,26,51,54,14,56,80,85,22,90,85
114,87,f,yes,yes,yes,yes,no,True,False,2010,out,59,True,61,42,28,96,74,68,40,63,61,45,77,69,96,10,18,18,0,81,2,17,0,8,67,28,60,16,75,22,61,91,60,76,28,45,82,67,30,75,77,99,8,23,76,38,20,36,4,48,39,34,94,99
115,73,m,yes,yes,yes,yes,yes,True,False,2348,out,92,True,76,10,1,17,94,64,10,83,60,93,89,65,27,66,59,63,72,91,0,49,84,2,53,35,37,65,81,72,78,53,20,27,43,39,20,36,18,89,3,85,12,50,11,9,20,17,47,40,3,54,70,95
116,64,f,yes,yes,yes,yes,yes,True,False,2313,out,61,True,96,67,49,78,86,10,74,4,27,78,19,5,81,7,66,84,93,5,27,69,12,35,95,37,36,44,61,5,72,49,51,89,90,100,54,82,60,85,94,9,25,74,90,38,4,25,39,76,50,83,20,39
117,64,f,yes,yes,yes,yes,yes,True,False,1860,out,79,True,99,50,46,0,69,96,16,32,74,74,18,56,86,27,23,84,3,24,93,93,85,97,62,4,98,37,58,39,48,4,64,43,80,21,89,75,72,85,28,39,32,25,23,34,78,23,31,4,75,32,88,26
118,76,m,yes,no,yes,yes,yes,True,False,2894,in,17,True,54,28,50,3,49,80,97,21,54,74,24,11,0,50,6,66,48,42,23,44,53,61,4,42,4,52,100,68,89,28,45,74,86,33,47,44,38,18,36,48,15,92,84,99,26,1,81,96,2,97,28,86
119,65,f,yes,yes,no,yes,yes,True,False,2312,in,8,True,45,45,21,87,100,39,59,74,100,73,15,96,67,55,62,0,4,100,74,70,87,97,74,57,79,81,72,7,35,30,4,54,39,43,51,96,7,73,51,16,22,50,30,92,65,29,63,38,14,47,93,4
120,84,f,yes,no,yes,yes,yes,True,False,379,in,26,True,63,41,69,99,49,57,76,5,26,92,22,61,91,62,86,0,44,99,94,87,42,72,94,26,38,37,70,49,4,71,2,73,76,8,78,2,72,5,20,75,48,87,84,70,7,53,5,21,12,27,9,70
121,75,f,yes,yes,yes,yes,yes,True,False,2121,in,38,True,78,70,17,31,71,80,20,24,82,8,71,35,29,70,87,2,65,94,10,86,10,80,30,71,98,37,80,55,28,4,10,74,95,11,16,40,7,64,67,91,20,72,43,82,98,21,100,77,54,26,60,54
122,95,m,yes,yes,yes,yes,yes,True,False,151,in,9,True,55,97,67,48,38,2,56,31,6,45,93,79,68,44,7,62,18,26,47,90,0,15,93,83,80,77,46,48,1,92,56,58,57,13,0,2,58,96,36,51,54,47,13,62,58,88,73,34,62,58,58,14
123,96,f,yes,yes,yes,yes,no,True,False,168,out,74,True,12,10,4,13,89,95,45,87,74,77,7,39,35,46,87,43,56,12,17,39,31,9,41,94,46,27,80,26,91,46,45,6,52,99,23,80,54,97,18,35,62,17,52,61,0,90,77,60,45,61,10,36
124,92,f,yes,yes,no,yes,yes,True,False,2333,in,21,True,25,52,65,21,85,6,79,67,76,57,17,76,42,24,33,1,12,95,63,85,17,80,61,85,1,22,62,45,38,35,28,68,54,99,43,48,27,95,85,29,68,14,39,0,5,20,96,68,11,65,87,94
125,63,f,yes,yes,yes,yes,yes,True,False,799,out,70,True,7,64,67,84,74,21,90,50,20,83,11,81,41,22,59,5,45,98,79,2,88,43,63,4,45,3,11,54,74,36,47,12,22,61,59,61,84,90,59,35,17,35,75,43,24,82,94,48,25,7,22,85
126,89,m,yes,yes,yes,yes,yes,True,False,2853,out,79,True,86,3,51,50,26,84,100,50,28,33,61,58,86,34,57,7,97,70,45,2,43,33,8,73,45,18,21,43,77,69,64,60,59,90,49,2,89,50,24,36,19,30,98,10,59,92,88,38,75,74,75,21
127,94,m,yes,yes,yes,yes,yes,True,False,1715,out,71,True,6,34,27,82,19,31,91,74,9,99,5,96,5,100,42,46,69,12,39,75,60,20,87,7,97,72,38,96,57,24,26,80,45,0,87,59,74,77,45,76,64,54,22,24,99,58,35,86,66,24,58,93
128,64,f,yes,no,yes,yes,yes,True,False,1794,in,5,True,5,22,19,46,78,96,90,72,100,100,90,77,80,78,85,4,44,40,82,26,99,62,5,34,54,83,53,14,26,76,23,83,57,6,73,43,49,50,48,60,71,16,42,33,47,84,27,77,0,44,43,75
129,76,f,yes,yes,yes,yes,yes,True,False,1997,out,55,True,32,78,15,72,40,80,71,79,61,71,71,78,56,95,26,28,22,78,12,96,97,66,78,9,66,86,31,39,75,57,95,91,2,55,72,13,46,56,80,86,84,77,79,10,48,54,71,51,18,55,89,80
130,97,m,yes,yes,no,yes,yes,True,False,2686,in,23,True,78,13,48,87,36,52,50,10,2,13,77,94,35,62,93,60,10,85,44,47,43,44,59,11,57,98,40,24,87,12,28,40,22,15,36,0,34,21,53,21,95,46,32,59,30,17,19,56,93,16,31,15
131,77,m,yes,yes,yes,yes,yes,True,False,950,in,1,True,32,50,53,34,17,80,51,38,60,16,84,76,40,26,30,91,62,100,26,12,11,82,85,49,89,44,68,74,99,16,32,68,4,91,27,4,21,92,63,51,41,40,53,34,81,24,12,52,36,4,43,23
132,87,m,no,yes,yes,yes,yes,True,False,584,out,87,True,59,53,42,49,82,73,3,89,5,13,7,8,69,53,99,47,80,95,50,65,46,1,91,6,25,25,17,5,77,38,47,49,27,95,45,18,43,41,7,61,1,3,26,36,78,55,25,2,33,66,80,85
133,62,f,yes,yes,yes,yes,yes,True,False,1111,out,54,True,46,56,83,100,81,5,5,83,79,70,94,7,84,98,81,29,24,27,47,95,85,47,20,4,71,15,60,10,82,61,25,38,37,47,62,78,46,50,4,13,60,13,67,52,69,30,63,91,20,96,58,84
134,71,m,yes,no,yes,yes,yes,True,False,1765,out,70,True,24,26,31,81,73,86,85,6,4,53,6,81,59,78,60,99,91,76,75,57,10,62,11,74,99,96,20,82,4,51,16,45,88,54,70,9,38,36,86,51,61,92,88,50,57,35,51,68,98,66,87,0
135,72,m,yes,yes,no,yes,yes,True,False,2919,out,58,True,23,31,98,78,36,69,47,4,69,7,43,69,12,17,73,43,84,75,50,29,61,50,49,54,88,36,82,48,98,70,34,65,71,90,76,4,84,8,71,91,80,91,28,37,75,29,0,19,94,63,62,97
136,65,f,no,yes,yes,yes,yes,True,False,2196,out,63,True,33,11,64,53,14,19,33,91,43,15,100,70,39,66,36,88,75,13,8,51,75,91,44,60,47,27,4,70,65,61,88,77,57,27,40,57,47,74,12,95,10,17,21,40,11,60,88,91,11,50,65,21
137,60,f,yes,yes,yes,no,yes,True,False,2930,out,89,True,61,94,57,24,35,16,32,53,82,82,88,36,27,56,49,29,36,30,23,61,23,51,58,62,74,18,68,45,76,6,60,78,6,74,2,97,16,68,58,36,36,46,69,8,74,80,29,15,8,48,81,15
138,68,f,no,yes,yes,yes,yes,True,False,2804,out,69,True,8,100,48,59,89,58,10,25,14,95,75,65,68,23,33,55,62,31,71,77,51,35,54,80,12,79,81,53,60,34,0,53,18,34,97,20,36,10,22,34,76,62,37,43,37,56,69,76,31,29,8,79
139,65,m,yes,yes,yes,yes,yes,True,False,1474,out,63,True,37,25,12,89,30,4,27,80,30,69,18,14,32,99,4,62,75,9,81,84,74,30,5,96,76,64,3,28,52,42,61,47,79,93,27,13,40,93,92,70,90,46,99,87,13,74,18,99,0,99,32,50
140,61,f,yes,yes,yes,yes,yes,True,False,1909,in,22,True,24,51,18,82,15,22,30,54,80,61,37,76,97,48,93,21,9,76,87,45,5,30,98,51,97,15,2,48,28,11,30,62,50,49,86,83,29,93,34,18,95,56,69,93,33,69,16,49,20,75,68,41
141,79,m,yes,yes,no,yes,yes,True,False,146,in,39,True,63,27,38,26,3,11,29,31,29,61,70,22,58,67,1,34,85,76,60,86,24,88,97,71,17,42,100,15,15,51,93,9,35,13,84,48,10,9,49,74,29,50,21,93,30,14,35,23,49,12,4,44
142,97,f,yes,no,yes,yes,yes,True,False,201,out,66,True,84,5,44,60,18,50,57,37,91,43,16,74,48,72,87,69,77,30,84,23,89,100,89,89,74,64,95,37,67,67,46,57,83,99,27,37,93,82,41,10,48,56,84,85,21,62,57,32,75,38,51,57
143,70,m,no,yes,yes,yes,yes,True,False,963,out,51,True,61,91,67,94,9,22,30,77,87,77,81,91,86,91,97,0,21,40,40,29,72,39,56,30,92,27,38,61,88,74,17,87,77,29,11,67,29,28,53,19,24,75,14,36,59,39,26,82,88,70,75,24
144,71,f,no,yes,yes,yes,yes,True,False,2070,in,48,True,19,91,67,63,79,35,55,20,33,32,80,81,96,23,33,78,10,44,71,49,14,38,100,69,90,30,10,27,35,49,83,78,46,10,35,88,38,18,58,86,10,13,49,0,60,29,31,88,8,32,80,48
145,72,m,yes,yes,yes,no,yes,True,False,1276,in,13,True,12,63,34,10,30,57,82,50,36,84,87,7,99,14,38,64,38,66,31,51,1,32,69,61,88,55,15,51,52,82,53,34,20,30,71,8,13,45,30,51,76,60,94,5,30,34,4,95,55,49,92,68
146,89,m,yes,yes,yes,yes,yes,True,False,785,in,42,True,67,6,88,22,62,53,27,25,28,20,59,60,19,92,49,9,22,60,18,65,61,84,11,23,31,80,21,73,88,99,7,55,94,60,15,65,24,30,24,74,9,2,8,77,97,85,69,1,14,74,32,80
147,80,m,yes,yes,yes,no,yes,True,False,2732,in,11,True,13,65,39,97,21,83,87,46,99,45,9,29,34,58,45,96,37,35,69,13,75,47,100,28,27,47,91,3,19,23,44,66,76,23,38,79,36,61,93,100,24,72,90,57,81,94,37,84,30,2,74,98
148,99,m,yes,yes,yes,no,yes,True,False,2783,in,4,True,84,27,6,47,52,10,36,40,91,36,36,14,27,91,15,82,46,83,12,68,41,79,52,63,23,1,66,88,65,50,29,98,89,31,50,38,3,58,57,33,86,68,64,89,1,39,1,1,72,6,100,82
149,77,m,yes,yes,yes,yes,yes,True,False,1874,in,23,True,83,48,0,14,1,74,45,77,20,76,84,63,87,52,70,87,64,13,46,95,82,1,27,0,84,50,83,21,8,73,55,39,66,41,18,70,48,17,73,22,3,33,54,26,70,84,66,98,40,64,87,71
150,78,f,yes,yes,yes,yes,yes,True,False,723,out,57,True,31,48,56,78,90,75,79,34,34,22,7,33,96,18,42,36,60,97,3,26,45,61,24,38,79,38,15,94,68,29,55,7,63,97,61,19,5,76,28,4,67,91,38,36,90,11,31,10,35,16,23,67
151,71,m,yes,yes,no,yes,yes,True,False,801,in,42,True,66,48,96,91,28,13,26,69,63,7,14,31,50,85,16,35,53,18,74,25,77,37,86,91,37,20,94,51,78,67,26,31,84,53,39,54,24,77,93,27,35,18,58,70,21,77,32,74,59,98,77,78
152,87,m,no,yes,yes,yes,yes,True,False,2937,out,54,True,11,82,35,22,11,36,18,18,65,20,75,0,74,44,12,46,18,78,27,52,48,42,72,24,12,61,4,89,62,43,85,48,24,74,42,31,70,91,66,42,9,31,32,54,95,27,25,18,47,13,100,12
153,72,f,yes,yes,yes,no,yes,True,False,1683,out,84,True,100,98,53,49,16,44,77,99,35,67,59,82,57,7,8,24,80,85,68,16,62,50,26,53,74,28,14,71,45,97,29,81,51,60,35,33,53,7,44,33,97,44,77,100,82,88,1,79,25,65,95,90
154,94,f,yes,yes,yes,no,yes,True,False,2932,out,51,True,5,10,72,22,68,30,57,63,4,69,73,23,100,95,73,97,94,88,55,5,39,15,84,6,57,10,79,51,3,53,47,65,88,11,60,44,89,99,12,92,7,64,65,49,20,82,20,29,20,66,63,100
155,98,f,yes,yes,no,yes,yes,True,False,149,out,76,True,11,26,79,3,38,50,59,13,52,80,15,89,0,14,2,53,88,68,20,97,48,38,96,77,48,36,30,19,91,99,84,92,81,5,36,57,2,62,81,71,73,38,27,80,98,25,5,3,75,16,55,18
156,92,f,yes,yes,yes,yes,yes,True,False,62,in,34,True,74,6,72,68,99,70,78,0,80,71,26,52,67,41,99,42,41,11,59,88,41,49,33,19,53,31,91,76,32,39,34,19,65,8,56,54,40,79,39,44,21,20,55,54,84,17,68,1,65,87,3,45
157,85,f,yes,yes,yes,yes,yes,True,False,1222,out,83,True,43,53,28,5,47,98,18,59,81,83,24,22,89,85,89,72,39,6,70,9,65,18,30,48,39,25,39,51,54,15,78,100,46,16,52,33,3,85,6,21,53,18,95,23,73,95,9,28,6,58,45,70
158,65,m,yes,yes,yes,yes,yes,True,False,1560,out,53,True,77,98,44,30,29,35,82,53,37,34,32,63,53,73,73,32,5,16,65,12,73,29,35,59,83,99,50,26,72,1,19,56,63,13,3,0,39,33,34,80,64,41,27,95,10,77,24,73,29,38,46,7
159,64,f,no,yes,yes,yes,yes,True,False,108,in,23,True,47,12,84,93,54,40,30,18,78,48,27,9,50,13,100,80,99,32,99,37,55,33,29,28,20,37,66,89,96,63,4,5,63,84,57,18,37,70,97,56,4,26,58,52,30,58,0,60,88,53,8,64
160,84,f,yes,yes,yes,yes,yes,True,False,2263,out,62,True,60,8,68,49,95,51,35,87,17,15,35,56,24,43,85,55,86,11,98,34,87,69,74,83,82,96,89,95,94,12,80,12,72,25,46,4,74,6,99,48,5,18,26,68,36,64,92,23,94,26,9,12
161,69,m,yes,yes,yes,yes,yes,True,False,379,out,99,True,1,50,42,24,98,30,99,51,53,58,13,70,89,46,51,66,19,24,96,80,56,29,94,16,30,93,19,20,51,28,23,13,74,86,75,12,15,45,39,22,61,57,57,22,65,13,37,64,27,100,28,47
162,93,f,yes,yes,yes,yes,yes,True,False,1310,in,49,True,8,80,29,66,19,73,88,29,82,97,56,36,28,22,56,57,39,72,83,97,69,17,45,50,22,3,35,93,47,71,21,26,48,66,65,56,41,51,80,7,20,75,61,19,3,50,4,13,82,4,77,64
163,90,f,yes,yes,yes,yes,yes,True,False,1919,out,77,True,7,44,27,8,22,95,79,39,32,26,61,24,53,19,34,11,83,62,16,86,86,51,79,49,26,27,95,14,64,60,31,30,78,14,15,70,53,96,14,37,81,98,97,92,81,86,21,91,72,33,2,6
164,90,m,yes,yes,yes,yes,no,True,False,2537,out,75,True,12,83,48,0,8,40,42,18,75,57,29,35,95,14,84,66,29,77,34,69,60,27,95,55,82,72,96,19,26,85,25,31,64,68,90,60,45,86,15,38,47,16,61,56,60,28,21,68,1,96,52,70
165,72,m,yes,yes,yes,no,yes,True,False,405,in,44,True,43,83,87,75,93,81,82,93,55,74,81,5,15,29,9,89,29,88,66,21,81,17,26,45,44,61,44,48,51,31,27,100,28,37,45,15,93,52,25,61,75,18,99,2,59,60,11,15,1,57,18,67
166,93,f,yes,yes,no,yes,yes,True,False,2124,in,45,True,8,39,36,24,64,2,27,42,39,100,50,91,10,36,55,3,6,68,40,14,55,92,45,44,94,49,29,32,84,75,1,64,39,92,0,83,14,62,25,62,89,75,75,83,25,68,96,70,85,100,14,73
167,75,m,yes,yes,yes,yes,yes,True,False,767,out,76,True,13,60,26,59,79,93,9,39,32,58,44,83,78,57,79,74,90,17,13,34,84,93,27,61,96,94,61,34,66,66,32,74,93,87,56,24,17,35,90,21,47,31,98,49,18,97,6,40,77,47,80,30
168,77,f,yes,yes,yes,yes,yes,True,False,2888,out,76,True,73,84,83,28,41,5,10,21,73,24,31,61,13,24,23,59,76,29,17,75,25,98,26,11,29,36,26,48,63,13,100,34,32,17,41,90,91,37,51,33,35,67,21,97,97,2,91,60,71,88,57,82
169,79,m,yes,yes,no,yes,yes,True,False,579,in,15,True,100,69,31,89,0,79,32,71,88,25,42,31,71,28,67,5,58,17,66,83,22,76,67,73,34,77,68,39,87,19,48,67,52,55,32,90,21,41,47,96,29,80,81,79,98,59,5,43,48,3,7,100
170,62,f,no,yes,yes,yes,yes,True,False,2917,in,18,True,16,82,53,85,10,84,50,83,78,29,8,74,32,30,88,3,8,94,80,49,55,90,47,6,48,93,21,59,61,51,2,41,38,15,44,47,76,9,56,1,73,18,77,85,19,8,3,94,44,85,76,77
171,76,m,yes,yes,yes,yes,yes,True,False,2349,in,39,True,54,52,98,83,80,36,5,51,94,56,70,20,30,58,100,79,48,34,26,29,70,78,43,42,58,97,76,75,10,18,50,89,74,76,89,34,61,26,90,39,36,3,94,36,33,4,62,96,29,87,39,47
172,81,m,yes,yes,yes,yes,yes,True,False,2876,out,82,True,93,71,81,46,72,94,81,4,98,12,68,3,98,40,47,82,23,6,59,16,68,59,33,44,11,3,8,15,33,66,51,20,37,94,100,73,59,76,52,60,74,2,52,67,61,13,48,33,45,71,4,53
173,65,m,yes,yes,yes,yes,no,True,False,842,in,29,True,58,29,22,60,17,87,55,90,91,3,28,37,59,13,66,22,40,49,47,50,64,90,44,82,97,99,65,14,4,34,41,55,100,82,45,67,56,23,29,8,33,52,67,68,48,66,90,35,30,62,84,97
174,75,m,yes,yes,yes,yes,yes,True,False,2667,in,13,True,17,70,93,51,97,0,73,36,57,89,98,55,8,10,86,0,28,99,18,21,12,7,10,23,70,62,48,98,91,32,20,44,40,22,65,26,89,73,40,66,79,15,23,49,57,37,88,85,88,25,12,9
175,61,f,no,yes,yes,yes,yes,True,False,259,out,96,True,33,50,98,21,72,5,16,92,92,40,47,84,28,31,89,23,95,70,80,80,62,62,22,84,68,78,72,31,21,2,13,20,24,80,83,53,73,28,56,62,78,52,40,98,65,89,80,34,49,75,43,7
176,86,m,yes,yes,yes,yes,yes,True,False,1501,in,19,True,42,69,12,35,82,88,87,19,43,71,82,71,51,32,28,98,40,19,66,47,3,45,21,54,26,13,52,85,82,41,30,14,40,29,14,54,5,51,64,48,84,47,51,3,92,90,30,31,38,50,8,85
177,93,m,yes,yes,yes,yes,yes,True,False,530,in,13,True,84,91,20,82,49,38,21,27,29,27,34,3,34,43,51,38,81,71,24,67,88,57,56,91,59,45,14,2,75,57,4,75,73,43,12,21,0,94,22,8,86,62,37,85,44,41,46,51,17,19,34,18
178,83,m,yes,yes,yes,yes,no,True,False,2853,out,52,True,79,68,66,61,26,50,43,76,26,82,70,53,33,37,58,99,53,12,59,77,80,86,8,31,54,0,16,21,9,39,83,93,38,0,91,63,39,63,8,24,85,92,81,70,81,89,18,34,55,90,73,74
179,65,f,yes,yes,yes,yes,yes,True,False,480,in,23,True,33,94,28,28,55,63,41,69,55,77,96,55,77,29,19,31,88,9,59,77,45,31,62,43,55,53,3,88,90,0,77,79,92,67,31,98,5,89,18,87,87,88,6,2,62,32,51,54,52,94,36,31
180,62,f,yes,yes,yes,yes,yes,True,False,1377,in,6,True,79,57,12,67,16,4,55,73,18,38,71,91,100,83,48,4,1,23,3,90,34,7,38,97,73,64,89,31,75,73,19,85,56,92,37,47,29,50,88,67,27,1,74,78,97,5,26,14,45,88,80,68
181,96,f,yes,yes,no,yes,yes,True,False,1515,out,75,True,37,35,6,85,55,13,24,39,96,84,4,39,68,7,88,0,8,11,62,90,3,19,43,2,59,13,26,82,63,10,46,20,76,50,98,78,5,32,18,28,95,71,95,39,64,55,65,85,64,73,93,1
182,87,m,yes,yes,yes,yes,yes,True,False,500,in,9,True,9,94,0,42,15,80,63,80,36,44,45,4,32,35,25,97,34,93,74,89,98,9,8,35,77,28,71,71,100,49,88,0,81,30,36,55,48,75,31,47,43,6,30,76,72,66,85,80,0,85,100,19
183,83,m,yes,yes,yes,yes,yes,True,False,712,in,21,True,52,23,56,47,97,58,16,70,44,95,75,27,97,76,63,28,44,12,59,29,53,12,96,32,83,79,80,62,99,4,77,85,10,16,59,34,100,75,80,97,52,5,57,53,86,10,98,76,10,64,75,51
184,76,f,yes,yes,yes,yes,yes,True,False,2917,in,10,True,17,1,44,74,10,36,14,57,64,81,80,29,73,50,46,76,80,29,66,78,15,72,29,0,13,92,2,86,58,86,46,98,40,13,49,43,75,24,87,71,48,12,30,82,76,97,34,28,19,73,91,71
185,84,f,yes,yes,yes,yes,yes,True,False,844,in,22,True,36,60,45,98,7,57,71,22,27,25,60,93,92,10,99,12,67,55,83,86,83,63,40,42,45,5,7,4,39,27,72,52,45,40,10,74,38,17,43,93,97,24,8,63,64,60,96,48,22,51,86,79
186,85,m,yes,yes,yes,yes,yes,True,False,375,in,9,True,75,7,24,99,97,16,99,78,29,77,45,48,89,38,36,41,29,33,86,29,55,50,14,65,85,31,21,88,52,75,97,83,97,4,31,57,55,78,18,75,100,59,71,62,53,95,11,96,55,72,24,43
187,90,f,yes,yes,yes,yes,yes,True,False,1595,out,85,True,64,69,31,6,1,81,27,70,30,99,59,28,3,57,8,52,23,94,3,94,57,59,28,88,68,86,10,64,54,46,61,11,93,22,84,32,75,100,17,62,39,18,34,51,1,36,53,0,39,95,69,30
188,77,f,no,yes,yes,yes,yes,True,False,2815,out,88,True,80,37,43,58,19,30,7,51,90,97,69,60,59,29,35,35,43,25,84,76,22,9,92,19,68,32,79,53,40,70,31,36,12,63,36,56,81,24,94,60,45,42,3,32,59,92,94,0,4,52,66,61
189,94,m,yes,no,yes,yes,yes,True,False,1061,in,41,True,95,70,77,14,23,16,29,23,18,68,32,66,92,62,27,88,53,83,22,31,75,38,6,57,94,71,79,56,72,76,67,34,3,14,38,95,73,75,40,12,10,9,75,92,24,86,24,77,82,3,36,1
190,89,m,yes,yes,yes,no,yes,True,False,1088,out,62,True,6,83,38,51,96,23,39,61,12,27,38,8,91,22,56,39,43,20,36,58,13,100,88,37,33,33,16,27,39,54,85,78,83,73,9,65,73,69,79,84,69,16,31,27,93,75,22,35,48,58,14,34
191,97,f,yes,yes,yes,yes,yes,True,False,617,in,7,True,86,3,0,25,38,38,99,88,54,55,77,18,34,17,95,100,48,74,66,95,89,10,59,36,51,9,9,37,26,77,80,81,86,83,31,79,35,40,69,57,22,87,83,84,99,21,18,12,53,98,80,16
192,76,m,yes,yes,yes,no,yes,True,False,1249,in,18,True,38,100,54,74,45,32,33,24,76,89,73,4,88,93,15,62,13,8,71,23,59,8,31,27,7,40,66,14,89,20,73,43,65,9,59,68,92,50,26,92,33,27,83,26,0,59,88,7,69,63,100,32
193,69,m,yes,yes,yes,yes,yes,True,False,2778,in,18,True,20,11,39,23,68,88,57,95,48,89,64,34,79,4,83,88,93,41,55,18,11,68,37,90,73,86,11,4,9,75,45,51,16,50,35,37,50,75,45,81,37,70,36,43,29,86,16,15,47,10,100,60
194,91,m,yes,yes,yes,yes,yes,True,False,2775,out,65,True,69,74,42,38,59,74,49,13,46,94,64,79,11,75,55,39,57,52,12,42,86,44,86,73,21,30,86,94,3,82,39,2,90,64,96,92,58,65,61,43,25,26,74,47,81,59,3,90,40,7,53,67
195,90,m,yes,yes,yes,yes,yes,True,False,1412,out,61,True,22,37,73,41,91,76,53,53,78,17,71,68,73,93,78,98,77,57,55,80,31,67,84,70,81,9,73,60,37,18,4,97,88,72,49,14,23,92,90,19,92,13,28,55,23,23,99,95,41,99,25,82
