,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
96,67,m,yes,yes,yes,yes,yes,True,False,1681,out,73,True,75,66,15,53,31,92,35,87,8,36,71,31,20,43,91,30,5,6,41,13,36,86,23,36,47,84,63,85,1,5,58,57,76,39,41,74,57,23,15,88,78,6,39,38,41,5,87,40,13,52,31,62
97,75,f,no,yes,yes,yes,yes,True,False,450,in,38,True,20,79,39,79,82,58,2,22,86,96,21,84,55,98,77,66,50,75,41,6,73,91,74,39,13,15,18,19,71,10,51,40,7,38,46,98,44,90,95,98,31,45,70,85,55,94,45,46,96,25,57,30
98,88,f,yes,yes,yes,yes,yes,True,False,218,out,70,True,69,9,47,12,62,22,34,63,63,43,45,7,36,73,59,54,40,53,33,64,21,41,100,1,65,92,49,27,8,31,86,51,97,90,13,63,39,9,2,92,13,86,30,93,40,68,11,82,6,31,86,45
99,80,f,yes,yes,yes,yes,no,True,False,1789,in,23,True,18,7,91,44,70,27,76,40,10,12,41,43,75,66,74,60,25,67,37,10,30,44,81,24,31,10,20,46,82,63,52,18,69,66,8,72,73,16,40,86,89,33,62,2,68,52,34,73,66,82,43,23
100,92,m,yes,yes,yes,yes,yes,True,False,904,in,12,True,23,77,57,16,76,48,90,36,12,4,28,25,67,9,40,44,20,65,84,44,8,55,62,81,41,10,57,73,7,90,10,72,57,60,10,34,20,70,88,92,37,28,24,24,92,54,91,57,94,38,53,58
101,67,m,yes,yes,yes,yes,yes,True,False,1076,in,0,True,72,37,59,10,57,65,69,13,17,96,6,49,62,41,30,29,65,34,43,41,38,4,65,82,48,72,73,50,94,100,50,61,42,56,35,71,86,40,72,21,17,56,52,46,52,28,77,7,42,61,10,36
102,79,f,yes,yes,yes,yes,yes,True,False,1362,out,51,True,48,17,85,97,97,12,11,16,17,83,7,32,52,19,12,63,8,59,1,84,40,72,77,67,46,60,4,16,52,70,43,83,61,99,66,91,91,26,52,2,50,10,42,18,73,36,30,58,96,48,87,60
103,83,m,yes,yes,yes,yes,yes,True,False,2302,out,93,True,49,28,11,72,92,19,95,28,45,71,29,30,8,64,86,39,73,40,89,58,53,49,13,59,91,80,43,13,10,33,73,72,96,92,28,94,87,29,63,72,60,48,31,21,46,26,29,86,64,68,3,14
104,74,m,yes,yes,yes,yes,yes,True,False,1017,out,100,True,61,64,9,38,30,66,82,92,32,22,4,34,61,73,34,88,15,25,100,75,100,15,90,90,15,16,50,61,76,24,69,36,60,24,90,52,83,61,7,73,76,78,4,82,89,5,46,68,28,80,80,95
105,88,m,yes,yes,yes,yes,no,True,False,1299,in,6,True,89,9,62,28,88,61,38,56,85,73,47,36,92,45,89,54,82,31,73,16,65,55,86,54,18,61,72,12,21,63,94,12,95,74,1,2,28,4,28,40,41,67,72,71,36,83,65,22,37,59,21,21
106,96,f,yes,yes,yes,yes,yes,True,False,1633,out,80,True,62,57,66,11,11,45,94,38,44,31,31,4,28,53,86,73,27,30,68,48,59,9,59,19,73,75,100,1,64,9,58,45,58,54,82,31,99,44,42,84,40,97,49,2,24,18,56,15,83,84,82,33
107,71,m,yes,yes,yes,yes,yes,True,False,2092,out,85,True,60,98,52,73,46,84,80,23,10,8,24,11,86,91,53,69,13,58,20,78,99,35,86,45,46,96,59,25,61,36,40,36,91,80,72,89,98,34,73,27,2,37,21,27,73,39,22,56,49,31,58,75
108,77,f,no,yes,yes,yes,yes,True,False,1953,in,9,True,85,62,8,34,99,71,62,3,66,62,87,48,9,45,55,30,65,90,63,13,21,7,94,95,72,55,16,64,37,80,98,29,43,29,48,2,54,56,39,18,33,80,50,27,95,40,82,58,45,4,81,5
109,77,f,yes,yes,yes,yes,yes,True,False,2839,out,54,True,33,9,100,6,53,29,9,30,36,77,97,59,55,63,82,87,66,83,11,90,100,26,23,96,55,2,16,37,77,61,39,91,78,81,77,3,25,5,93,98,15,60,82,65,19,94,30,86,12,65,12,97
110,88,f,yes,yes,yes,yes,yes,True,False,585,in,2,True,73,15,40,17,57,24,35,55,42,69,34,90,7,16,30,97,4,74,24,69,44,9,9,59,42,7,92,96,41,23,79,31,88,47,34,43,73,29,98,31,47,96,3,91,85,14,47,2,80,0,51,16
111,89,f,yes,yes,yes,yes,yes,True,False,2953,out,64,True,37,34,38,30,98,25,33,22,49,75,71,39,26,19,52,27,93,11,82,30,66,44,45,60,94,72,88,90,92,96,25,97,59,24,39,7,65,90,72,46,33,35,100,68,77,46,94,32,89,53,18,98
112,79,m,yes,yes,no,yes,yes,True,False,766,out,95,True,16,18,85,25,48,60,18,3,50,15,31,71,58,32,18,21,81,94,5,83,53,38,30,51,26,18,54,65,9,20,20,88,8,0,27,6,14,9,6,92,19,39,38,21,28,60,28,27,32,64,29,63
113,92,f,yes,yes,yes,yes,yes,True,False,2567,in,22,True,35,86,25,90,74,57,59,67,98,61,7,31,88,87,30,39,68,78,32,15,25,24,23,63,56,25,71,99,40,30,74,27,22,22,30,92,44,3,1,30,55,76,17,11,46,71,58,13,47,83,4,62
114,74,m,no,yes,yes,yes,yes,True,False,78,out,97,True,88,31,52,97,85,16,0,95,89,67,70,63,24,45,29,3,69,24,92,92,10,59,8,18,66,28,9,36,6,63,19,56,61,52,52,95,88,74,45,62,81,33,79,95,47,36,81,32,71,47,97,75
115,80,m,yes,yes,yes,no,yes,True,False,2555,out,93,True,96,88,25,51,6,18,80,85,78,76,25,29,51,41,80,57,36,29,42,70,19,54,64,32,4,27,12,21,60,86,40,76,18,0,22,39,46,74,54,63,12,30,79,67,88,73,67,59,31,94,91,69
116,61,f,yes,yes,yes,yes,yes,True,False,359,in,1,True,24,44,11,9,60,58,90,77,74,39,2,92,46,18,19,100,69,81,94,98,82,93,91,3,84,89,59,6,31,64,27,90,100,50,13,4,9,50,69,11,64,67,73,29,62,24,92,8,76,79,74,30
117,80,f,yes,yes,yes,yes,yes,True,False,398,in,47,True,62,15,87,70,77,2,49,17,41,1,30,19,51,69,97,11,70,58,97,1,19,77,84,38,58,77,23,75,17,84,11,97,81,21,66,92,1,19,73,39,66,92,50,86,61,29,35,55,27,93,56,44
118,85,m,yes,yes,yes,yes,yes,True,False,2937,in,30,True,83,53,36,80,93,57,90,79,22,22,18,6,70,74,86,69,32,40,23,50,41,50,53,52,51,74,9,72,20,39,22,2,89,87,32,3,14,52,52,16,21,42,81,84,17,38,34,37,76,40,18,45
119,66,f,yes,no,yes,yes,yes,True,False,1097,in,24,True,42,9,83,5,30,33,89,73,56,47,82,96,11,88,30,65,46,100,43,60,92,97,93,87,80,97,52,83,30,5,36,86,91,82,100,14,24,56,100,79,96,70,83,67,98,77,87,61,74,29,86,85
120,99,m,yes,yes,no,yes,yes,True,False,1723,in,31,True,36,53,100,91,54,25,53,68,53,66,45,27,35,86,15,55,95,96,92,21,67,76,72,94,24,73,21,63,62,28,82,92,88,35,69,52,8,24,92,5,78,93,40,40,33,58,49,22,92,17,7,65
121,72,m,yes,yes,yes,yes,no,True,False,824,out,62,True,85,77,15,22,4,13,79,36,75,88,59,1,23,12,29,37,72,20,85,35,6,78,37,1,83,61,34,15,45,39,61,90,80,75,17,86,17,61,74,90,18,65,10,48,29,34,56,84,90,19,55,27
122,73,m,yes,yes,yes,yes,yes,True,False,2164,out,63,True,6,54,2,50,19,42,6,19,44,75,7,19,62,16,56,74,13,98,25,94,89,67,81,56,11,48,3,1,66,26,68,88,90,78,97,59,74,33,49,85,59,95,33,9,70,46,32,0,66,33,77,14
123,67,m,no,yes,yes,yes,yes,True,False,1421,out,68,True,33,58,23,85,84,43,77,53,83,73,67,49,22,58,75,14,3,91,91,33,99,35,77,43,33,29,65,13,75,62,97,21,8,74,0,16,91,60,32,43,38,20,29,58,72,65,93,94,25,9,21,30
124,92,m,yes,yes,yes,yes,yes,True,False,1673,in,34,True,3,61,80,100,78,100,81,60,44,76,38,27,79,16,8,84,75,27,62,48,98,2,56,96,32,62,68,82,77,81,36,9,27,95,19,98,22,73,7,86,1,83,28,70,92,76,52,63,3,2,80,8
125,72,f,no,yes,yes,yes,yes,True,False,1537,out,86,True,94,31,98,69,20,82,92,31,29,37,15,14,34,25,67,41,28,91,20,8,7,74,100,16,28,73,45,26,12,0,43,26,29,85,43,77,28,54,26,15,60,38,27,72,97,30,23,2,62,3,40,91
126,94,f,yes,no,yes,yes,yes,True,False,1868,out,67,True,3,7,53,33,65,94,94,83,45,8,84,97,51,28,5,19,8,92,13,23,74,56,93,67,32,70,50,9,82,11,5,85,43,37,87,95,70,97,92,26,32,31,92,93,42,96,64,73,33,21,38,93
127,81,m,no,yes,yes,yes,yes,True,False,2299,in,11,True,44,35,54,71,76,12,5,7,71,82,67,66,66,43,20,11,12,44,1,32,55,37,60,25,14,78,14,52,98,13,69,74,99,8,36,73,31,46,0,99,53,71,31,19,21,95,6,37,64,72,72,33
128,68,f,yes,yes,yes,no,yes,True,False,2950,in,26,True,4,58,7,86,51,87,59,99,73,35,29,52,15,86,15,98,68,24,39,67,70,100,60,29,94,89,27,40,6,72,91,3,99,18,48,13,43,78,87,50,15,25,94,55,16,28,40,9,34,12,90,22
129,60,f,yes,yes,no,yes,yes,True,False,2210,in,27,True,48,59,57,4,2,93,2,72,82,24,24,75,95,20,2,92,78,57,92,83,97,14,30,79,22,10,96,97,60,76,37,86,8,71,40,76,66,71,65,57,6,99,27,29,1,63,4,38,15,72,26,31
130,99,f,yes,yes,no,yes,yes,True,False,2094,in,11,True,82,68,2,82,16,70,44,2,0,34,36,6,91,48,40,84,96,42,0,35,21,19,5,62,20,94,98,42,7,21,85,39,56,48,86,93,8,14,51,79,23,13,98,70,49,50,99,1,7,56,91,97
131,94,m,yes,yes,no,yes,yes,True,False,54,out,75,True,22,3,99,59,70,97,16,47,76,65,31,1,41,33,57,0,19,76,68,77,7,98,2,67,94,57,40,100,60,33,55,82,36,61,86,59,89,35,11,98,41,97,41,90,96,41,88,94,79,30,72,36
132,73,m,yes,yes,no,yes,yes,True,False,2554,out,64,True,20,60,11,59,23,69,24,67,9,53,0,80,84,10,34,32,73,29,65,35,100,91,86,93,51,57,64,71,93,45,31,20,80,70,60,6,46,83,57,95,27,44,59,19,22,20,13,30,100,88,94,34
133,96,f,yes,yes,yes,yes,yes,True,False,1775,in,37,True,22,8,82,85,0,36,64,89,8,30,3,52,90,36,71,43,49,51,51,62,21,20,98,49,77,84,83,68,8,74,69,45,33,7,74,76,86,90,96,4,51,24,55,2,2,22,7,84,44,93,93,75
134,72,f,no,yes,yes,yes,yes,True,False,2250,in,40,True,67,46,13,5,17,65,27,76,6,49,2,46,87,75,23,97,58,25,28,8,7,17,50,98,10,16,15,82,91,68,67,40,50,10,26,41,38,53,60,78,67,12,42,4,10,25,76,68,46,34,75,88
135,78,f,no,yes,yes,yes,yes,True,False,2207,out,86,True,86,37,40,9,89,41,71,50,84,15,97,62,96,66,32,33,10,83,66,61,25,36,6,65,53,14,72,18,43,75,4,28,39,100,19,27,75,65,50,16,18,5,98,1,89,65,36,46,9,56,6,66
136,96,f,yes,yes,yes,no,yes,True,False,1635,in,31,True,97,80,59,12,23,47,81,91,6,9,91,61,93,1,44,6,43,29,63,67,62,0,13,28,18,82,2,2,19,35,30,91,98,88,74,52,77,60,29,0,79,48,33,10,50,43,13,99,72,14,40,91
137,89,f,yes,yes,no,yes,yes,True,False,1432,out,92,True,9,17,11,61,86,45,100,23,54,18,27,19,79,78,1,96,83,69,52,38,14,33,46,2,33,7,7,69,20,16,57,24,59,64,31,4,73,71,71,42,80,56,100,11,34,90,22,100,92,17,76,45
138,60,f,yes,yes,no,yes,yes,True,False,2863,in,35,True,10,62,74,19,76,85,14,39,51,11,15,22,33,58,92,55,67,26,9,42,17,70,46,40,8,57,61,63,34,63,34,91,43,43,78,82,100,72,47,57,20,22,42,78,6,80,82,4,96,67,31,26
139,98,m,yes,yes,yes,yes,yes,True,False,2241,in,24,True,68,8,60,43,80,76,44,100,92,77,53,3,6,96,6,17,83,13,60,65,96,91,85,89,3,82,17,7,77,40,21,10,22,7,85,77,27,23,60,97,47,77,53,25,49,83,82,7,72,25,52,97
140,86,f,yes,yes,no,yes,yes,True,False,2398,out,78,True,88,1,49,58,16,14,98,81,60,50,89,42,87,21,41,58,26,85,48,97,44,51,74,68,33,83,79,56,17,9,7,5,67,9,96,9,31,83,40,12,33,7,18,39,37,10,3,74,83,58,52,94
141,76,f,yes,yes,yes,yes,yes,True,False,1888,out,65,True,74,66,74,59,79,85,6,20,93,24,84,72,51,38,16,88,51,89,7,70,16,95,6,28,6,27,89,57,73,81,57,24,13,40,91,5,23,83,57,38,32,86,60,100,6,71,26,87,64,55,32,27
142,84,f,no,yes,yes,yes,yes,True,False,2271,out,89,True,93,17,100,57,17,26,100,83,6,70,63,16,37,36,41,46,54,77,97,24,90,60,25,35,51,54,99,61,31,99,10,11,44,23,71,85,9,10,77,92,23,79,75,6,1,67,93,18,7,45,67,47
143,68,f,yes,yes,yes,yes,no,True,False,1682,in,15,True,85,78,23,53,43,13,34,26,73,91,19,43,0,97,98,73,61,70,39,95,74,77,77,29,96,34,100,53,14,44,68,20,48,80,78,14,63,45,88,64,8,97,25,93,10,94,93,28,39,50,89,51
144,93,m,yes,yes,yes,yes,yes,True,False,605,in,48,True,18,60,88,85,33,68,11,51,41,29,34,85,63,24,96,4,51,16,42,91,68,82,16,24,17,28,88,16,96,32,5,49,10,44,48,25,37,5,9,85,16,74,40,14,85,57,65,41,15,8,26,94
145,65,f,no,yes,yes,yes,yes,True,False,2367,in,38,True,68,22,9,46,48,32,60,59,85,4,90,72,50,8,90,73,7,100,9,51,79,7,13,73,75,21,12,3,63,10,100,43,69,58,0,45,15,83,53,48,36,8,18,45,90,55,62,93,16,63,12,49
146,88,f,yes,yes,yes,no,yes,True,False,555,in,16,True,92,18,7,36,6,46,72,89,11,16,15,11,7,98,29,29,28,52,23,83,89,26,80,65,27,14,24,40,41,0,48,46,21,3,55,71,37,75,40,98,76,29,38,53,96,89,31,98,52,48,33,60
147,84,f,yes,no,yes,yes,yes,True,False,2208,in,14,True,31,45,16,41,80,39,61,29,81,49,54,57,100,51,66,94,54,70,24,77,81,89,36,7,62,70,93,73,95,14,34,70,78,78,99,65,80,12,61,4,7,31,37,99,34,61,66,86,52,46,4,1
148,99,m,yes,yes,no,yes,yes,True,False,710,out,99,True,73,41,29,25,17,32,43,55,19,45,83,55,93,92,88,34,13,1,79,24,44,25,16,12,3,41,43,64,89,55,77,58,34,2,13,3,27,12,47,44,100,22,82,86,35,15,52,2,14,66,95,80
149,99,f,yes,yes,yes,yes,no,True,False,1453,in,22,True,87,12,71,14,39,65,69,81,38,80,79,44,39,66,93,44,62,90,74,12,56,60,81,26,83,6,99,62,31,51,70,44,44,25,43,69,85,85,75,2,32,32,51,9,41,8,51,32,10,13,89,8
150,75,m,yes,yes,no,yes,yes,True,False,1429,out,51,True,1,82,33,11,0,31,31,35,6,83,44,38,34,2,31,2,37,39,37,20,63,26,50,21,80,52,79,9,68,3,89,92,63,57,93,50,7,57,15,89,91,11,46,92,62,81,2,70,65,40,88,17
151,99,m,yes,yes,yes,yes,yes,True,False,1746,in,26,True,23,67,43,33,81,41,58,54,27,92,58,19,27,99,85,9,5,52,94,14,37,80,25,18,18,2,95,17,31,13,45,12,87,56,36,80,70,77,48,44,43,81,36,99,13,75,8,24,47,16,6,10
152,93,m,yes,yes,yes,no,yes,True,False,2420,in,9,True,0,46,60,93,91,49,82,74,77,99,85,50,62,58,41,44,24,44,40,15,2,22,18,19,14,22,54,8,20,9,10,54,25,91,56,86,19,2,48,1,4,75,41,69,83,71,86,29,5,10,86,46
153,82,f,yes,yes,yes,yes,yes,True,False,1624,out,65,True,73,53,86,55,25,52,3,80,47,68,41,18,36,79,9,9,28,7,56,81,2,98,28,66,72,23,99,45,32,45,19,1,91,22,79,74,100,83,4,62,28,14,79,2,3,78,21,8,37,92,19,59
154,73,m,yes,yes,yes,yes,yes,True,False,876,in,20,True,17,0,98,28,77,39,29,88,9,85,34,48,60,89,85,94,50,21,57,32,59,44,25,37,41,28,23,94,80,7,14,77,72,51,11,97,82,97,88,56,70,77,87,0,100,31,0,73,68,47,27,25
155,96,m,yes,yes,yes,yes,yes,True,False,2546,out,77,True,7,64,53,3,83,84,12,93,17,52,89,89,34,91,22,82,64,92,56,46,66,33,75,26,81,81,45,20,82,22,37,81,23,10,12,87,65,60,47,20,10,73,27,97,84,55,76,80,75,79,23,73
156,75,f,yes,yes,yes,yes,yes,True,False,727,in,23,True,29,95,51,46,4,8,52,58,62,69,72,88,36,16,43,96,83,29,95,50,25,62,31,72,78,75,85,58,0,39,79,16,60,81,18,100,38,71,53,81,64,51,45,17,77,51,23,82,23,21,40,76
157,80,f,yes,yes,yes,no,yes,True,False,2839,in,46,True,16,85,39,17,91,29,71,48,14,17,5,93,31,58,56,0,47,49,30,58,89,96,6,80,16,13,56,98,95,51,73,92,11,20,88,14,10,11,59,84,40,76,1,86,65,42,89,33,22,12,55,6
158,92,f,no,yes,yes,yes,yes,True,False,2695,in,17,True,4,76,16,15,74,49,80,85,63,54,49,46,41,69,85,57,84,14,8,56,26,86,4,10,90,57,18,64,2,7,46,44,89,67,91,69,20,84,35,100,40,41,29,59,88,71,58,45,97,44,62,51
159,88,f,yes,yes,yes,yes,yes,True,False,1925,out,87,True,34,40,64,54,62,83,23,13,33,74,82,60,99,92,22,65,17,15,17,95,76,2,3,51,68,16,76,95,22,26,65,79,12,40,32,86,57,17,97,45,43,39,50,74,61,43,28,53,20,71,24,38
160,100,f,yes,yes,yes,yes,yes,True,False,1603,out,90,True,15,33,94,14,70,90,84,97,51,35,79,31,2,8,59,57,51,22,8,62,92,24,20,62,64,17,83,6,63,94,4,81,19,29,76,30,48,30,87,39,60,44,63,84,87,97,65,48,25,95,18,82
161,71,f,yes,yes,yes,yes,yes,True,False,766,in,9,True,60,7,99,78,39,56,53,35,97,35,67,0,98,78,98,3,40,15,76,49,17,85,48,100,6,73,54,10,1,96,7,14,40,10,11,78,80,78,70,65,40,4,16,63,51,66,43,39,13,12,45,37
162,94,f,yes,yes,yes,yes,no,True,False,2988,in,2,True,88,28,16,76,96,99,51,79,64,22,54,67,95,88,47,86,50,67,25,2,85,14,92,50,7,23,40,43,63,64,80,42,72,23,77,70,4,65,79,65,62,58,19,37,20,61,40,56,8,94,42,55
163,72,m,yes,yes,yes,yes,yes,True,False,199,in,4,True,20,68,59,52,95,57,19,36,27,73,32,35,10,91,92,8,87,39,81,83,8,60,65,10,96,22,53,29,15,60,70,11,54,37,33,6,5,5,67,88,61,52,6,20,92,88,31,57,33,75,40,27
164,88,m,yes,yes,yes,yes,yes,True,False,963,out,56,True,23,26,86,91,18,51,16,21,83,43,85,23,13,78,83,86,96,77,11,55,96,22,26,75,27,72,51,82,1,9,0,62,47,51,54,96,89,34,87,61,11,12,76,45,44,94,27,44,53,95,39,73
165,89,m,yes,yes,yes,yes,yes,True,False,2677,in,21,True,22,80,63,55,97,49,37,82,29,87,99,74,22,28,7,3,88,87,72,28,22,60,72,54,20,8,51,52,37,59,45,100,35,87,49,85,23,96,44,5,29,55,72,28,61,35,15,31,78,34,63,66
166,77,f,yes,yes,yes,yes,yes,True,False,1370,out,94,True,10,52,40,46,58,80,0,69,42,53,65,50,93,27,87,52,4,100,4,8,4,50,12,98,39,12,93,40,79,8,36,96,44,91,25,27,3,42,89,38,69,86,32,86,21,76,11,62,27,19,25,41
167,85,m,yes,yes,yes,yes,yes,True,False,1981,in,36,True,70,28,33,24,33,14,23,82,40,82,8,83,5,88,86,83,39,6,67,20,93,95,49,6,6,8,36,42,99,1,76,81,28,54,84,98,36,87,51,99,51,20,0,48,90,21,17,32,10,4,79,92
168,90,m,yes,yes,yes,yes,yes,True,False,1338,out,53,True,90,15,35,7,18,8,78,55,53,87,2,61,13,24,4,1,13,51,9,12,61,81,66,70,62,77,15,36,97,11,15,91,63,30,82,43,92,1,20,25,51,85,24,48,17,59,92,2,36,9,91,32
169,81,m,yes,yes,yes,no,yes,True,False,2459,in,2,True,29,73,37,13,69,17,4,97,2,87,73,88,58,1,4,32,25,28,76,28,69,50,14,63,83,45,86,48,17,76,3,6,55,46,10,27,67,1,40,38,56,5,60,94,40,89,38,67,74,44,56,2
170,78,m,yes,yes,yes,yes,yes,True,False,1148,out,55,True,25,41,64,52,99,100,49,3,51,69,26,67,48,28,71,7,3,15,24,11,83,97,28,38,51,34,9,10,81,16,26,57,2,43,24,60,30,10,45,84,63,87,7,57,94,94,47,44,29,22,9,70
171,83,m,yes,yes,yes,yes,yes,True,False,1516,in,27,True,88,63,71,34,1,64,83,13,3,71,37,90,97,37,0,9,33,92,18,3,73,67,23,83,12,45,35,86,31,32,30,64,67,94,86,52,98,72,86,84,78,95,11,57,60,35,22,45,14,6,9,49
172,100,m,yes,yes,no,yes,yes,True,False,326,out,65,True,14,36,83,1,91,87,33,60,55,47,1,25,68,8,57,52,13,35,33,88,39,20,45,83,89,53,75,27,100,74,5,32,25,15,69,15,73,45,85,100,7,82,41,61,90,13,96,73,94,43,66,64
173,79,m,yes,yes,no,yes,yes,True,False,1969,out,84,True,91,49,75,2,66,72,46,64,8,60,44,39,34,88,95,88,20,42,89,48,53,29,66,41,0,63,62,72,83,69,86,17,65,93,32,20,4,37,30,92,63,73,89,59,86,0,46,71,34,79,94,68
174,72,f,no,yes,yes,yes,yes,True,False,1376,in,8,True,33,25,45,48,6,27,50,98,81,19,69,50,57,72,83,84,21,62,83,1,42,41,100,11,69,56,18,71,82,10,43,57,69,39,10,63,35,8,57,48,3,39,60,13,26,84,41,23,27,52,84,41
175,90,f,yes,yes,yes,yes,no,True,False,798,in,33,True,20,90,44,27,55,34,33,61,55,50,33,49,31,58,14,73,81,34,91,66,53,67,76,22,61,88,62,100,23,83,49,24,51,8,71,3,23,6,52,58,42,79,37,98,99,89,46,45,21,87,43,84
176,70,m,yes,yes,yes,yes,yes,True,False,2850,in,37,True,83,34,13,20,42,94,4,80,62,23,51,31,21,100,69,64,43,48,11,15,73,55,65,76,84,22,47,8,80,93,92,35,84,71,29,13,94,43,31,55,57,48,93,76,48,60,92,94,2,54,72,77
177,79,m,yes,yes,yes,yes,yes,True,False,1395,in,15,True,68,29,58,4,88,29,80,88,11,84,36,52,81,75,71,29,47,47,68,38,17,21,74,68,44,80,95,1,70,25,87,59,69,25,76,38,29,2,45,70,96,61,67,99,81,42,34,71,20,57,90,60
178,85,f,yes,no,yes,yes,yes,True,False,2421,out,79,True,18,91,35,76,88,1,81,57,9,31,31,47,65,1,24,36,42,59,11,73,31,2,17,1,58,14,29,40,91,84,33,51,9,89,78,35,38,58,79,92,18,38,14,26,56,73,54,23,71,95,87,78
179,72,m,yes,yes,yes,yes,yes,True,False,1289,in,42,True,39,76,96,98,15,8,21,76,94,16,86,28,81,91,85,1,74,50,70,57,54,17,6,5,91,74,52,36,99,47,69,98,92,30,7,73,48,90,46,55,86,80,94,18,21,53,10,8,25,27,3,33
180,88,f,yes,yes,yes,yes,yes,True,False,1310,in,17,True,7,70,36,92,43,46,84,61,76,78,34,11,56,74,63,1,12,65,8,47,99,88,15,68,81,39,58,33,33,51,15,72,28,96,33,6,83,95,80,8,60,88,88,61,40,4,56,75,4,47,75,56
181,71,f,yes,no,yes,yes,yes,True,False,1846,out,81,True,93,12,9,5,93,40,30,33,55,6,49,91,75,82,57,89,3,39,0,30,23,75,94,47,65,1,32,83,95,77,31,64,33,93,17,65,44,0,51,13,1,49,61,54,49,67,7,80,21,62,31,35
182,90,m,yes,yes,yes,yes,yes,True,False,2823,in,21,True,35,30,62,71,81,28,56,56,59,47,92,24,42,28,92,65,94,85,21,71,12,76,6,44,92,6,56,16,25,99,17,68,8,35,41,4,76,17,29,27,30,67,46,5,80,71,42,52,59,42,92,100
183,86,f,yes,yes,yes,yes,yes,True,False,2634,out,83,True,38,86,58,47,48,89,48,71,16,99,34,72,40,100,34,3,72,28,50,34,64,52,16,69,71,56,24,76,70,80,58,87,83,28,14,2,50,52,71,3,32,5,23,12,9,96,34,23,56,91,64,48
184,84,m,yes,yes,yes,no,yes,True,False,204,in,45,True,50,76,25,57,28,83,19,13,50,29,9,89,59,22,14,3,73,87,87,35,31,14,88,54,62,35,78,59,87,4,1,88,22,34,61,20,99,74,80,18,43,28,86,26,60,32,86,40,57,18,86,33
185,66,m,yes,yes,yes,yes,yes,True,False,1985,out,78,True,26,94,21,50,33,73,40,53,40,25,65,82,49,83,48,90,36,65,91,58,76,45,11,59,85,79,51,91,93,57,40,94,29,1,44,73,84,43,41,37,72,66,30,55,63,37,51,33,93,86,66,15
186,86,f,yes,yes,yes,yes,yes,True,False,2322,in,0,True,20,93,55,26,81,63,76,14,90,38,61,78,72,67,2,42,40,4,90,11,42,16,66,11,90,36,35,79,27,41,6,6,64,47,25,62,50,32,28,91,78,24,0,85,82,78,12,23,38,61,70,42
187,83,m,yes,yes,yes,yes,yes,True,False,1398,out,80,True,10,81,16,72,91,71,49,58,60,76,46,83,45,36,4,39,83,51,26,61,0,46,92,31,97,85,42,44,61,68,55,35,50,98,26,6,43,35,90,90,26,8,34,67,74,47,52,99,79,94,47,26
188,83,f,yes,yes,no,yes,yes,True,False,18,in,26,True,60,100,34,74,39,23,6,77,57,17,19,3,70,9,35,49,26,50,89,0,53,43,0,59,54,36,8,44,68,4,19,14,95,9,22,7,60,12,32,49,26,82,27,6,44,62,92,80,21,21,2,25
189,94,m,yes,yes,yes,yes,no,True,False,1905,out,81,True,63,84,0,44,18,68,67,20,24,19,8,89,48,6,0,46,72,39,31,35,88,3,68,75,63,1,30,77,42,7,93,96,23,83,23,1,45,86,20,24,6,87,16,4,55,73,85,39,10,87,58,89
190,74,f,yes,no,yes,yes,yes,True,False,2294,out,66,True,0,7,61,77,34,18,2,45,39,56,49,83,54,7,26,75,91,86,75,34,25,44,36,8,92,33,51,85,24,55,12,81,44,84,74,14,22,6,79,68,27,78,1,77,76,64,6,87,25,90,21,89
191,80,m,yes,yes,yes,yes,yes,True,False,2732,in,15,True,29,94,94,33,59,89,12,93,63,16,81,78,42,12,12,3,63,86,32,44,39,40,83,89,89,74,69,23,43,2,74,71,22,53,12,9,69,55,36,37,73,95,100,38,56,40,83,68,18,47,19,69
192,82,m,yes,yes,yes,no,yes,True,False,588,out,55,True,53,3,52,23,24,51,6,100,57,48,74,82,50,70,2,10,35,88,25,48,88,45,1,66,90,92,75,70,24,94,5,39,55,11,17,33,7,51,29,21,14,34,87,86,72,33,96,71,36,48,49,83
193,72,m,yes,yes,yes,yes,yes,True,False,1992,in,44,True,3,84,38,18,4,91,73,97,55,14,39,71,90,40,8,40,12,78,46,49,48,54,5,30,29,39,51,53,26,27,10,41,77,3,73,86,91,21,10,93,26,34,60,50,98,18,78,31,84,80,89,5
194,75,m,yes,yes,yes,yes,yes,True,False,127,in,10,True,78,29,45,48,8,89,52,33,23,2,46,78,37,19,12,46,67,64,55,27,39,18,52,82,27,87,32,98,95,16,69,18,83,78,47,21,41,88,24,92,21,69,69,75,87,50,14,40,55,16,4,64
